DATE;RRmm;Tmin;Tmax;ETP;RGI
2018-02-12;0.0;16.72;38.24;6.121062076223776;6.346818000000001
2018-03-12;0.0;13.34;37.54;5.688638470690745;5.62725
2018-04-12;0.0;12.71;37.13;5.542577178568556;5.728086
2018-05-12;0.0;12.74;38.21;5.265554323822728;5.3228394
2018-06-12;0.0;18.82;38.04;5.226094155732818;4.446522000000001
2018-07-12;0.0;18.52;38.05;5.771280065195862;4.762584
2018-08-12;0.0;16.87;37.1;6.473192235256112;5.711166
2018-09-12;0.0;17.6;36.1;6.602991901495289;5.225716800000001
2018-10-12;0.0;15.72;36.91;6.062344440608787;5.152483800000001
2018-11-12;0.0;11.44;34.44;4.857023445891949;4.7487654
2018-12-12;0.0;12.78;34.97;4.514644054790179;3.5520498
2018-12-13;0.0;18.39;35.41;6.330428026863719;3.842352
2018-12-14;0.0;23.33;36.48;8.051702727418515;4.6212588
2018-12-15;0.0;24.36;34.26;7.316703701335648;2.0536236
2018-12-16;0.0;20.44;34.88;6.718691509088074;5.3420364000000005
2018-12-17;0.0;17.85;35.27;5.417397425970791;5.142369599999999
2018-12-18;0.0;16.72;35.29;5.2822203803905206;4.3820442
2018-12-19;0.0;17.76;35.54;5.919624662548021;4.470858
2018-12-20;0.0;18.0;36.12;6.4918931586602024;4.7323296
2018-12-21;0.0;17.77;35.59;6.848700229761231;4.141357200000001
2018-12-22;0.0;17.63;36.26;6.937007029742945;4.826772
2018-12-23;0.0;19.34;35.46;7.113705662602892;4.870944000000001
2018-12-24;0.0;16.69;34.95;6.190253462144481;4.484406600000001
2018-12-25;0.0;16.92;34.74;5.998158009281193;3.948012
2018-12-26;0.0;16.25;34.27;6.066553647742123;4.6228679999999995
2018-12-27;0.0;16.96;33.38;6.2918917833079835;4.666131
2018-12-28;0.0;15.01;32.93;5.584777690447212;4.418244
2018-12-29;0.0;15.24;32.46;5.3554854011112445;3.1849002000000004
2018-12-30;0.0;13.53;34.9;4.862270419378076;3.8562480000000003
2018-12-31;0.0;17.08;35.42;4.101034500613732;3.6180036
